antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,conf_rule
berries,pastry,0.0797845048742945,0.1775269368907132,0.018214468958440224,0.2282958199356913,1.2859784770365963,0.004050570196764544,1.065788010945784,0.2416629691727167
berries,pip fruit,0.0797845048742945,0.17060030785017957,0.018214468958440224,0.2282958199356913,1.3381911370065034,0.004603207865211428,1.0747637677441422,0.2746341444260769
pip fruit,berries,0.17060030785017957,0.0797845048742945,0.018214468958440224,0.10676691729323308,1.3381911370065034,0.004603207865211428,1.0302075829269262,0.304705436454172
berries,pork,0.0797845048742945,0.13237557721908672,0.012827090815802977,0.16077170418006434,1.2145118273137419,0.0022655709299292046,1.0338359980262992,0.1919375522720938
pork,berries,0.13237557721908672,0.0797845048742945,0.012827090815802977,0.09689922480620156,1.2145118273137419,0.0022655709299292046,1.0189510632722405,0.20357185097575412
berries,rolls/buns,0.0797845048742945,0.3496664956387891,0.028989225243714726,0.36334405144694537,1.0391160033310294,0.0010912570180442796,1.0214834336178615,0.04090730785456842
rolls/buns,berries,0.3496664956387891,0.0797845048742945,0.028989225243714726,0.08290535583272195,1.0391160033310296,0.0010912570180442796,1.0034029758850693,0.057883437189087554
berries,root vegetables,0.0797845048742945,0.23063109286813752,0.021549512570549,0.27009646302250806,1.1711190354413086,0.0031487250174472153,1.0540692956740494,0.15878436682729974
root vegetables,berries,0.23063109286813752,0.0797845048742945,0.021549512570549,0.09343715239154617,1.1711190354413086,0.0031487250174472153,1.0150597915558397,0.18991648009654027
sausage,berries,0.2060030785017958,0.0797845048742945,0.017957927142124165,0.087173100871731,1.0926069041736575,0.001522073521277964,1.008094191795282,0.10674821140087691
berries,sausage,0.0797845048742945,0.2060030785017958,0.017957927142124165,0.22508038585209003,1.0926069041736575,0.001522073521277964,1.0246184339665623,0.09210641602612601
berries,shopping bags,0.0797845048742945,0.16829143150333503,0.017444843509492047,0.21864951768488747,1.299231432828798,0.004017794972412213,1.0644500609154848,0.25028288427163453
shopping bags,berries,0.16829143150333503,0.0797845048742945,0.017444843509492047,0.10365853658536586,1.299231432828798,0.004017794972412213,1.0266349741538483,0.27691693580578447
berries,soda,0.0797845048742945,0.3134940995382247,0.028219599794766546,0.3536977491961415,1.1282437204309,0.003207628282096489,1.062205646983145,0.12352180855108097
soda,berries,0.3134940995382247,0.0797845048742945,0.028219599794766546,0.09001636661211129,1.1282437204309,0.003207628282096489,1.0112440063341837,0.16557276803913584
berries,tropical fruit,0.0797845048742945,0.2337095946639302,0.022319138019497177,0.2797427652733119,1.1969673974043575,0.0036727337248634445,1.063912125265704,0.17882263217429487
tropical fruit,berries,0.2337095946639302,0.0797845048742945,0.022319138019497177,0.09549945115257959,1.1969673974043578,0.0036727337248634445,1.0173741699751429,0.21474281272487303
berries,whipped/sour cream,0.0797845048742945,0.15469471523858389,0.01616213442791175,0.20257234726688103,1.3094975284349955,0.0038198931659313533,1.0600400950032274,0.2568401768290255
whipped/sour cream,berries,0.15469471523858389,0.0797845048742945,0.01616213442791175,0.1044776119402985,1.3094975284349955,0.0038198931659313533,1.0275739695570378,0.27960112724907876
whole milk,berries,0.4581836839404823,0.0797845048742945,0.039250897896357106,0.0856662933930571,1.073720937768928,0.0026949395316854807,1.0064328685208268,0.1267206377500495
berries,whole milk,0.0797845048742945,0.4581836839404823,0.039250897896357106,0.4919614147909968,1.073720937768928,0.0026949395316854807,1.0664865461677848,0.07461220711683986
berries,yogurt,0.0797845048742945,0.28296562339661363,0.024371472550025655,0.30546623794212224,1.079517131004889,0.0017952003908807516,1.032396718165061,0.08004636626414113
yogurt,berries,0.28296562339661363,0.0797845048742945,0.024371472550025655,0.08612873980054397,1.0795171310048888,0.0017952003908807516,1.006942153892513,0.1027285566330856
beverages,bottled beer,0.0620831195484864,0.15879938429964083,0.010005130836326322,0.16115702479338845,1.0148466601690278,0.0001463696766256864,1.002810586204369,0.015597823037648234
bottled beer,beverages,0.15879938429964083,0.0620831195484864,0.010005130836326322,0.0630048465266559,1.0148466601690278,0.0001463696766256864,1.0009837051715291,0.01739116835182737
beverages,bottled water,0.0620831195484864,0.21369933299127758,0.014622883530015392,0.23553719008264462,1.1021896361850525,0.001355762292486103,1.0285662779249234,0.09885216323083426
bottled water,beverages,0.21369933299127758,0.0620831195484864,0.014622883530015392,0.06842737094837935,1.1021896361850525,0.001355762292486103,1.0068102595568438,0.11791305343292986
brown bread,beverages,0.13596716264751155,0.0620831195484864,0.011800923550538737,0.08679245283018867,1.3980040542647747,0.003359657937224784,1.0270577409902937,0.3294949912217289
beverages,brown bread,0.0620831195484864,0.13596716264751155,0.011800923550538737,0.19008264462809918,1.3980040542647747,0.003359657937224784,1.066816054282154,0.30353914946246796
beverages,canned beer,0.0620831195484864,0.16521292970754234,0.011031298101590559,0.17768595041322313,1.075496637749602,0.0007743640356015283,1.015168196034044,0.07484351941377032
canned beer,beverages,0.16521292970754234,0.0620831195484864,0.011031298101590559,0.06677018633540373,1.0754966377496022,0.0007743640356015283,1.0050224143274122,0.08408970712253973
citrus fruit,beverages,0.18547973319651104,0.0620831195484864,0.01051821446895844,0.05670816044260027,0.9134231793605614,-0.0009969459809019178,0.9943019128540239,-0.10423676912808037
beverages,citrus fruit,0.0620831195484864,0.18547973319651104,0.01051821446895844,0.16942148760330578,0.9134231793605614,-0.0009969459809019178,0.9806661918728574,-0.09178158551658964
beverages,curd,0.0620831195484864,0.12083119548486403,0.01026167265264238,0.1652892561983471,1.3679352880279343,0.002760095098169037,1.0532616370923906,0.2867751641137856
curd,beverages,0.12083119548486403,0.0620831195484864,0.01026167265264238,0.08492569002123143,1.3679352880279345,0.002760095098169037,1.0249625306094265,0.30593813831339367
newspapers,beverages,0.13981528989225245,0.0620831195484864,0.0107747562852745,0.07706422018348623,1.2413071498976418,0.0020945869281875085,1.016232007646272,0.2259951997500461
beverages,newspapers,0.0620831195484864,0.13981528989225245,0.0107747562852745,0.17355371900826447,1.241307149897642,0.0020945869281875085,1.0408234992303744,0.20726529123684478
beverages,other vegetables,0.0620831195484864,0.3766033863519754,0.028732683427398667,0.4628099173553719,1.2289053527597,0.005351970370144166,1.1604767730986305,0.19859721788058768
other vegetables,beverages,0.3766033863519754,0.0620831195484864,0.028732683427398667,0.07629427792915532,1.2289053527597,0.005351970370144166,1.0153849413737626,0.2987948265726043
pastry,beverages,0.1775269368907132,0.0620831195484864,0.011800923550538737,0.06647398843930635,1.0707256484975876,0.0007794975044759893,1.0047035313814976,0.08031137269793044
beverages,pastry,0.0620831195484864,0.1775269368907132,0.011800923550538737,0.19008264462809918,1.0707256484975876,0.0007794975044759893,1.0155024554716705,0.07042622015031866
beverages,pip fruit,0.0620831195484864,0.17060030785017957,0.012827090815802977,0.2066115702479339,1.211085565152551,0.0022356915085316956,1.0453891953138361,0.1858315098468273
pip fruit,beverages,0.17060030785017957,0.0620831195484864,0.012827090815802977,0.07518796992481204,1.211085565152551,0.0022356915085316956,1.0141702853662709,0.21014537581193957
pork,beverages,0.13237557721908672,0.0620831195484864,0.010005130836326322,0.0755813953488372,1.2174226407841628,0.0017868420505338673,1.014601908412958,0.2058408770413501
beverages,pork,0.0620831195484864,0.13237557721908672,0.010005130836326322,0.16115702479338845,1.217422640784163,0.0017868420505338673,1.034310888241286,0.1904140717051001
beverages,rolls/buns,0.0620831195484864,0.3496664956387891,0.023601847101077475,0.38016528925619836,1.0872225220254301,0.0018934602502342322,1.0492047203694204,0.08553539149462475
rolls/buns,beverages,0.3496664956387891,0.0620831195484864,0.023601847101077475,0.06749816581071166,1.0872225220254301,0.0018934602502342322,1.0058070086982005,0.12335991767429903
beverages,root vegetables,0.0620831195484864,0.23063109286813752,0.01693175987685993,0.27272727272727276,1.1825260390332695,0.0026134621667292784,1.0578822473063108,0.1645696571845369
root vegetables,beverages,0.23063109286813752,0.0620831195484864,0.01693175987685993,0.07341490545050056,1.1825260390332692,0.0026134621667292784,1.0122296224800849,0.20062242969878855
sausage,beverages,0.2060030785017958,0.0620831195484864,0.015135967162647512,0.07347447073474471,1.183485483157169,0.002346653412664294,1.0122946975840932,0.19526299937022534
beverages,sausage,0.0620831195484864,0.2060030785017958,0.015135967162647512,0.243801652892562,1.1834854831571688,0.002346653412664294,1.0499850000140187,0.1653005971145644
beverages,shopping bags,0.0620831195484864,0.16829143150333503,0.011031298101590559,0.17768595041322313,1.0558229187663777,0.0005832410405830993,1.0114244903326277,0.056371177039336466
shopping bags,beverages,0.16829143150333503,0.0620831195484864,0.011031298101590559,0.06554878048780488,1.055822918766378,0.0005832410405830993,1.0037087660296784,0.06356971722881373
beverages,soda,0.0620831195484864,0.3134940995382247,0.02616726526423807,0.42148760330578516,1.3444833696284375,0.006704573604861371,1.186674485083926,0.27317973141116414
soda,beverages,0.3134940995382247,0.0620831195484864,0.02616726526423807,0.08346972176759411,1.3444833696284375,0.006704573604861371,1.0233343106354906,0.3732231308068819
beverages,tropical fruit,0.0620831195484864,0.2337095946639302,0.01718830169317599,0.2768595041322314,1.1846304578566829,0.00267888098802691,1.0596701605218795,0.16617133152617672
tropical fruit,beverages,0.2337095946639302,0.0620831195484864,0.01718830169317599,0.07354555433589463,1.184630457856683,0.00267888098802691,1.0123723674067877,0.20338881421483163
beverages,whipped/sour cream,0.0620831195484864,0.15469471523858389,0.012827090815802977,0.2066115702479339,1.3356084590820005,0.003223160316126912,1.0654368693347014,0.2679102844638951
whipped/sour cream,beverages,0.15469471523858389,0.0620831195484864,0.012827090815802977,0.08291873963515756,1.3356084590820008,0.003223160316126912,1.0227194917039109,0.2972625189681336
beverages,white bread,0.0620831195484864,0.0887634684453566,0.01051821446895844,0.16942148760330578,1.9086848516696124,0.005007501445927065,1.0971106499314611,0.5075919304050808
white bread,beverages,0.0887634684453566,0.0620831195484864,0.01051821446895844,0.11849710982658958,1.9086848516696124,0.005007501445927065,1.0639975102827006,0.5224538562953196
whole milk,beverages,0.4581836839404823,0.0620831195484864,0.028219599794766546,0.06159014557670772,0.9920594523058128,-0.00022587263047632589,0.9994746709346081,-0.014557670772676404
beverages,whole milk,0.0620831195484864,0.4581836839404823,0.028219599794766546,0.45454545454545453,0.9920594523058128,-0.00022587263047632589,0.9933299127757826,-0.00846170535908008
yogurt,beverages,0.28296562339661363,0.0620831195484864,0.020266803488968702,0.07162284678150499,1.15366056510044,0.002699414863524756,1.010275702283222,0.18575666311904168
beverages,yogurt,0.0620831195484864,0.28296562339661363,0.020266803488968702,0.32644628099173556,1.15366056510044,0.002699414863524756,1.064554105141224,0.14201035924992383
bottled water,bottled beer,0.21369933299127758,0.15879938429964083,0.04027706516162134,0.1884753901560624,1.1868773357485158,0.006341742657362537,1.0365682143171586,0.20024521773464524
bottled beer,bottled water,0.15879938429964083,0.21369933299127758,0.04027706516162134,0.2536348949919225,1.186877335748516,0.006341742657362537,1.053506737832033,0.1871764539056687
brown bread,bottled beer,0.13596716264751155,0.15879938429964083,0.023601847101077475,0.17358490566037735,1.0931081781327157,0.0020103453876835174,1.0178911559844528,0.09858127646390578
bottled beer,brown bread,0.15879938429964083,0.13596716264751155,0.023601847101077475,0.14862681744749598,1.0931081781327157,0.0020103453876835174,1.0148696894140234,0.10125701101873578
bottled beer,butter,0.15879938429964083,0.12647511544381734,0.02103642893791688,0.13247172859450726,1.047413383491662,0.0009522584762126883,1.006912297095488,0.053812509762791956
butter,bottled beer,0.12647511544381734,0.15879938429964083,0.02103642893791688,0.1663286004056795,1.047413383491662,0.0009522584762126883,1.0090313954751267,0.05182120984205428
butter milk,bottled beer,0.06490507952796305,0.15879938429964083,0.010005130836326322,0.15415019762845852,0.9707228923355918,-0.00030175583063343434,0.9945035316457518,-0.031245740765980492
bottled beer,butter milk,0.15879938429964083,0.06490507952796305,0.010005130836326322,0.0630048465266559,0.9707228923355918,-0.00030175583063343434,0.9979719927106739,-0.034612655322875135
candy,bottled beer,0.053873781426372495,0.15879938429964083,0.011287839917906618,0.20952380952380953,1.3194245711208556,0.0027327165975052393,1.06416945359684,0.2558790179451785
bottled beer,candy,0.15879938429964083,0.053873781426372495,0.011287839917906618,0.07108239095315025,1.3194245711208556,0.0027327165975052393,1.0185254422557835,0.28779561396212816
bottled beer,canned beer,0.15879938429964083,0.16521292970754234,0.029758850692662903,0.18739903069466882,1.1342879218133834,0.00352313917676534,1.0273025775567222,0.1407388711865476
canned beer,bottled beer,0.16521292970754234,0.15879938429964083,0.029758850692662903,0.18012422360248445,1.1342879218133837,0.00352313917676534,1.0260098418769532,0.1418201470868745
bottled beer,cat food,0.15879938429964083,0.04386865059004618,0.01026167265264238,0.06462035541195477,1.4730417859403488,0.003295357948886972,1.022185328643802,0.38175510826471487
cat food,bottled beer,0.04386865059004618,0.15879938429964083,0.01026167265264238,0.23391812865497075,1.473041785940349,0.003295357948886972,1.09805576553253,0.33586664877917904
bottled beer,chicken,0.15879938429964083,0.10056439199589533,0.01693175987685993,0.10662358642972539,1.0602518875078306,0.0009621963454440226,1.006782353263184,0.06755570342029646
chicken,bottled beer,0.10056439199589533,0.15879938429964083,0.01693175987685993,0.16836734693877553,1.0602518875078304,0.0009621963454440226,1.0115050348298797,0.06318173174990077
chocolate,bottled beer,0.08645459209851206,0.15879938429964083,0.016675218060543867,0.19287833827893175,1.214603816819509,0.0029462820654235604,1.0422228216581657,0.1934072105933943
bottled beer,chocolate,0.15879938429964083,0.08645459209851206,0.016675218060543867,0.1050080775444265,1.2146038168195088,0.0029462820654235604,1.020730338431446,0.21004058460600095
citrus fruit,bottled beer,0.18547973319651104,0.15879938429964083,0.03155464340687532,0.1701244813278008,1.071317008426119,0.0021005759752077136,1.0136467419189328,0.08172844248127517
